Entry Date,Client Name,Client Code,GL Account Number,Transaction Amount
10052020,adajssvqom,H59RG6S,00000000651,8762
10052020,gswbienbrg,6YKL9B2,00000000256,30851
10052020,rlqyafbelx,AKOVMWN,00000000507,36533
10052020,stzyeonwma,RU4TNXA,00000000862,27188
10052020,nhkeibxbhk,KNX37ED,00000000144,23599
10052020,ivqrqvswnh,HZ0I2XP,00000000680,35384
11052020,skxtbmorqg,0IHBN61,00000000824,49818
11052020,eubedwggra,S3BPJHL,00000000563,5813
11052020,lugraxgtdl,UXEF10Z,00000000136,43882
11052020,sufwetkndt,X9KQSIN,00000000599,27490
11052020,jvoocqsaoe,M482FOI,00000000555,7189
11052020,pekvsblwsp,BQ56I3Q,00000000164,38499
11052020,xubillqdah,AYP1C8V,00000000246,37208
11052020,xyqkeucbam,8QEXLPK,00000000564,44923
11052020,hdmlrfgtae,YC96XYN,00000000229,11638
11052020,uoqldgabrm,WHHQASK,00000000849,46540
11052020,hekctgfgxq,LHNO10H,00000000478,21847
11052020,lvpjahvhmr,LB8BL5C,00000000360,26778
11052020,ejuxcmmaek,OGSKED0,00000000245,19056
11052020,hanjxzlwyn,3AI8OMB,00000000576,44231
11052020,pjfnsahhoq,EVPF8W6,00000000584,14961
11052020,dgqmllimnt,BJQ64E2,00000000330,42825
11052020,mnvuswvobz,JNEJDON,00000000238,24111
11052020,fulfkerotr,K8I0MP2,00000000703,7284
11052020,qkleaqhbkl,1YXCKNC,00000000836,7580
11052020,hxebqiqitt,F7DSA19,00000000729,32965
11052020,vubbqzxasd,R9ZHNO0,00000000835,4877
11052020,nrvpsyuklj,3WJSA5K,00000000191,19894
11052020,gnkvbanala,77K4JHP,00000000253,49303
11052020,xfhlcyeynf,246X19K,00000000439,123
11052020,xccihzaaiz,EHTRXJI,00000000596,44471
11052020,vpvaugersy,UMFGI73,00000000652,35469
11052020,kygemlzuxu,7P2A772,00000000805,17771
11052020,iqfamrfkkp,JZMGHOB,00000000258,39784
11052020,mqpclwwqhy,5KHDF3E,00000000169,35560
11052020,dpjzmffbsq,UAK14JA,00000000325,45708
11052020,bbwsfcfjci,N98W1UV,00000000586,37813
11052020,fimrejkfty,5CVNYZV,00000000672,39302
11052020,othuvyqrbi,L64QMHE,00000000442,32486
11052020,tcfgbvnvsh,JVOS6XW,00000000224,7179
11052020,whhijhyiuj,5WH0QHI,00000000225,14325
11052020,lendyqsaor,H0MC52R,00000000469,42703
11052020,eeqofmwauu,QKC05WS,00000000329,9032
11052020,dtnyxdiqhe,OKJWYWT,00000000259,12977
11052020,krfqoyrxrq,B4L0SLH,00000000242,32169
11052020,uebyjhhdcu,01GG7EY,00000000446,10146
11052020,bjjahzlkps,BV3MOY8,00000000541,40654
11052020,qhjzwpexrv,7ZBWPQO,00000000676,29076
11052020,tarlvgkkbs,ONNDLYP,00000000320,30339
11052020,adajssvqom,H59RG6S,00000000838,39599
11052020,gswbienbrg,6YKL9B2,00000000814,25652
11052020,rlqyafbelx,AKOVMWN,00000000274,30799
11052020,stzyeonwma,RU4TNXA,00000000641,846
11052020,nhkeibxbhk,KNX37ED,00000000321,29500
11052020,ivqrqvswnh,HZ0I2XP,00000000768,24219
12052020,skxtbmorqg,0IHBN61,00000000717,35339
12052020,eubedwggra,S3BPJHL,00000000750,17126
12052020,lugraxgtdl,UXEF10Z,00000000817,27817
12052020,sufwetkndt,X9KQSIN,00000000455,43790
12052020,jvoocqsaoe,M482FOI,00000000422,22213
12052020,pekvsblwsp,BQ56I3Q,00000000494,47434
12052020,xubillqdah,AYP1C8V,00000000316,3123
12052020,xyqkeucbam,8QEXLPK,00000000358,16805
12052020,hdmlrfgtae,YC96XYN,00000000459,18932
12052020,uoqldgabrm,WHHQASK,00000000400,11280
12052020,hekctgfgxq,LHNO10H,00000000228,18092
12052020,lvpjahvhmr,LB8BL5C,00000000882,16508
12052020,ejuxcmmaek,OGSKED0,00000000722,5481
12052020,hanjxzlwyn,3AI8OMB,00000000297,43085
12052020,pjfnsahhoq,EVPF8W6,00000000109,2698
12052020,dgqmllimnt,BJQ64E2,00000000740,32490
12052020,mnvuswvobz,JNEJDON,00000000432,3879
12052020,fulfkerotr,K8I0MP2,00000000796,35643
12052020,qkleaqhbkl,1YXCKNC,00000000887,48389
12052020,hxebqiqitt,F7DSA19,00000000359,26126
12052020,vubbqzxasd,R9ZHNO0,00000000169,23663
12052020,nrvpsyuklj,3WJSA5K,00000000524,39325
12052020,gnkvbanala,77K4JHP,00000000126,40114
12052020,xfhlcyeynf,246X19K,00000000727,15772
12052020,xccihzaaiz,EHTRXJI,00000000803,25377
12052020,vpvaugersy,UMFGI73,00000000145,8835
12052020,kygemlzuxu,7P2A772,00000000667,43446
12052020,iqfamrfkkp,JZMGHOB,00000000805,45729
12052020,mqpclwwqhy,5KHDF3E,00000000685,45505
12052020,dpjzmffbsq,UAK14JA,00000000287,45481
12052020,bbwsfcfjci,N98W1UV,00000000585,39236
12052020,fimrejkfty,5CVNYZV,00000000365,23613
12052020,othuvyqrbi,L64QMHE,00000000317,47788
12052020,tcfgbvnvsh,JVOS6XW,00000000895,361
12052020,whhijhyiuj,5WH0QHI,00000000887,27052
12052020,lendyqsaor,H0MC52R,00000000356,17064
12052020,eeqofmwauu,QKC05WS,00000000323,23382
12052020,dtnyxdiqhe,OKJWYWT,00000000113,13005
12052020,krfqoyrxrq,B4L0SLH,00000000863,19342
12052020,uebyjhhdcu,01GG7EY,00000000133,37835
12052020,bjjahzlkps,BV3MOY8,00000000848,12499
12052020,qhjzwpexrv,7ZBWPQO,00000000566,33080
12052020,tarlvgkkbs,ONNDLYP,00000000866,8891
12052020,adajssvqom,H59RG6S,00000000813,48535
12052020,gswbienbrg,6YKL9B2,00000000772,7142
12052020,rlqyafbelx,AKOVMWN,00000000127,33117
12052020,stzyeonwma,RU4TNXA,00000000397,17968
12052020,nhkeibxbhk,KNX37ED,00000000340,16235
12052020,ivqrqvswnh,HZ0I2XP,00000000566,20524
13052020,skxtbmorqg,0IHBN61,00000000655,44522
13052020,eubedwggra,S3BPJHL,00000000410,28014
13052020,lugraxgtdl,UXEF10Z,00000000404,584
13052020,sufwetkndt,X9KQSIN,00000000474,25558
13052020,jvoocqsaoe,M482FOI,00000000604,18174
13052020,pekvsblwsp,BQ56I3Q,00000000395,41814
13052020,xubillqdah,AYP1C8V,00000000178,4833
13052020,xyqkeucbam,8QEXLPK,00000000680,18500
13052020,hdmlrfgtae,YC96XYN,00000000439,32180
13052020,uoqldgabrm,WHHQASK,00000000634,49053
13052020,hekctgfgxq,LHNO10H,00000000515,33633
13052020,lvpjahvhmr,LB8BL5C,00000000357,8464
13052020,ejuxcmmaek,OGSKED0,00000000820,45852
13052020,hanjxzlwyn,3AI8OMB,00000000500,47479
13052020,pjfnsahhoq,EVPF8W6,00000000794,46349
13052020,dgqmllimnt,BJQ64E2,00000000636,15889
13052020,mnvuswvobz,JNEJDON,00000000705,21221
13052020,fulfkerotr,K8I0MP2,00000000415,18557
13052020,qkleaqhbkl,1YXCKNC,00000000799,13595
13052020,hxebqiqitt,F7DSA19,00000000134,35161
13052020,vubbqzxasd,R9ZHNO0,00000000288,12793
13052020,nrvpsyuklj,3WJSA5K,00000000806,16153
13052020,gnkvbanala,77K4JHP,00000000238,31702
13052020,xfhlcyeynf,246X19K,00000000457,27405
13052020,xccihzaaiz,EHTRXJI,00000000399,4486
13052020,vpvaugersy,UMFGI73,00000000226,2143
13052020,kygemlzuxu,7P2A772,00000000182,23817
13052020,iqfamrfkkp,JZMGHOB,00000000350,9490
13052020,mqpclwwqhy,5KHDF3E,00000000560,1361
13052020,dpjzmffbsq,UAK14JA,00000000312,49172
13052020,bbwsfcfjci,N98W1UV,00000000535,3068
13052020,fimrejkfty,5CVNYZV,00000000337,44909
13052020,othuvyqrbi,L64QMHE,00000000665,17161
13052020,tcfgbvnvsh,JVOS6XW,00000000371,36172
13052020,whhijhyiuj,5WH0QHI,00000000467,3194
13052020,lendyqsaor,H0MC52R,00000000417,20233
13052020,eeqofmwauu,QKC05WS,00000000668,31090
13052020,dtnyxdiqhe,OKJWYWT,00000000891,24601
13052020,krfqoyrxrq,B4L0SLH,00000000560,32334
13052020,uebyjhhdcu,01GG7EY,00000000506,6254
13052020,bjjahzlkps,BV3MOY8,00000000202,21965
13052020,qhjzwpexrv,7ZBWPQO,00000000714,38781
13052020,tarlvgkkbs,ONNDLYP,00000000446,35748
13052020,adajssvqom,H59RG6S,00000000856,13169
13052020,gswbienbrg,6YKL9B2,00000000656,24636
13052020,rlqyafbelx,AKOVMWN,00000000289,14224
13052020,stzyeonwma,RU4TNXA,00000000755,8831
13052020,nhkeibxbhk,KNX37ED,00000000420,40378
13052020,ivqrqvswnh,HZ0I2XP,00000000723,41672
14052020,skxtbmorqg,0IHBN61,00000000532,37779
14052020,eubedwggra,S3BPJHL,00000000690,35001
14052020,lugraxgtdl,UXEF10Z,00000000543,8497
14052020,sufwetkndt,X9KQSIN,00000000525,32074
14052020,jvoocqsaoe,M482FOI,00000000602,28045
14052020,pekvsblwsp,BQ56I3Q,00000000878,32048
14052020,xubillqdah,AYP1C8V,00000000199,32942
14052020,xyqkeucbam,8QEXLPK,00000000100,40161
14052020,hdmlrfgtae,YC96XYN,00000000733,37242
14052020,uoqldgabrm,WHHQASK,00000000600,24058
14052020,hekctgfgxq,LHNO10H,00000000752,13931
14052020,lvpjahvhmr,LB8BL5C,00000000691,21369
14052020,ejuxcmmaek,OGSKED0,00000000547,11221
14052020,hanjxzlwyn,3AI8OMB,00000000196,21658
14052020,pjfnsahhoq,EVPF8W6,00000000746,14417
14052020,dgqmllimnt,BJQ64E2,00000000540,13772
14052020,mnvuswvobz,JNEJDON,00000000126,4874
14052020,fulfkerotr,K8I0MP2,00000000604,29182
14052020,qkleaqhbkl,1YXCKNC,00000000336,43792
14052020,hxebqiqitt,F7DSA19,00000000598,2440
14052020,vubbqzxasd,R9ZHNO0,00000000383,32805
14052020,nrvpsyuklj,3WJSA5K,00000000594,13987
14052020,gnkvbanala,77K4JHP,00000000202,40630
14052020,xfhlcyeynf,246X19K,00000000674,18695
14052020,xccihzaaiz,EHTRXJI,00000000606,25541
14052020,vpvaugersy,UMFGI73,00000000572,14338
14052020,kygemlzuxu,7P2A772,00000000640,18170
14052020,iqfamrfkkp,JZMGHOB,00000000758,17195
14052020,mqpclwwqhy,5KHDF3E,00000000684,19342
14052020,dpjzmffbsq,UAK14JA,00000000178,31735
14052020,bbwsfcfjci,N98W1UV,00000000556,44705
14052020,fimrejkfty,5CVNYZV,00000000670,22330
14052020,othuvyqrbi,L64QMHE,00000000679,30164
14052020,tcfgbvnvsh,JVOS6XW,00000000432,47132
14052020,whhijhyiuj,5WH0QHI,00000000274,27333
14052020,lendyqsaor,H0MC52R,00000000576,39385
14052020,eeqofmwauu,QKC05WS,00000000687,45558
14052020,dtnyxdiqhe,OKJWYWT,00000000576,23013
14052020,krfqoyrxrq,B4L0SLH,00000000567,2116
14052020,uebyjhhdcu,01GG7EY,00000000519,27908
14052020,bjjahzlkps,BV3MOY8,00000000265,18658
14052020,qhjzwpexrv,7ZBWPQO,00000000253,858
14052020,tarlvgkkbs,ONNDLYP,00000000833,11900
14052020,adajssvqom,H59RG6S,00000000870,40228
14052020,gswbienbrg,6YKL9B2,00000000413,11242
14052020,rlqyafbelx,AKOVMWN,00000000583,28960
14052020,stzyeonwma,RU4TNXA,00000000198,14501
14052020,nhkeibxbhk,KNX37ED,00000000687,35936
14052020,ivqrqvswnh,HZ0I2XP,00000000795,11428
15052020,skxtbmorqg,0IHBN61,00000000239,6063
15052020,eubedwggra,S3BPJHL,00000000260,17607
15052020,lugraxgtdl,UXEF10Z,00000000797,39094
15052020,sufwetkndt,X9KQSIN,00000000266,40909
15052020,jvoocqsaoe,M482FOI,00000000272,3148
15052020,pekvsblwsp,BQ56I3Q,00000000591,30185
15052020,xubillqdah,AYP1C8V,00000000511,17319
15052020,xyqkeucbam,8QEXLPK,00000000706,24375
15052020,hdmlrfgtae,YC96XYN,00000000454,33159
15052020,uoqldgabrm,WHHQASK,00000000405,336
15052020,hekctgfgxq,LHNO10H,00000000568,20942
15052020,lvpjahvhmr,LB8BL5C,00000000861,11175
15052020,ejuxcmmaek,OGSKED0,00000000791,15905
15052020,hanjxzlwyn,3AI8OMB,00000000647,29659
15052020,pjfnsahhoq,EVPF8W6,00000000352,35577
15052020,dgqmllimnt,BJQ64E2,00000000143,25467
15052020,mnvuswvobz,JNEJDON,00000000267,44049
15052020,fulfkerotr,K8I0MP2,00000000225,15877
15052020,qkleaqhbkl,1YXCKNC,00000000318,13864
15052020,hxebqiqitt,F7DSA19,00000000474,16505
15052020,vubbqzxasd,R9ZHNO0,00000000254,42197
15052020,nrvpsyuklj,3WJSA5K,00000000127,19689
15052020,gnkvbanala,77K4JHP,00000000845,19346
15052020,xfhlcyeynf,246X19K,00000000492,43073
15052020,xccihzaaiz,EHTRXJI,00000000488,17475
15052020,vpvaugersy,UMFGI73,00000000399,44557
15052020,kygemlzuxu,7P2A772,00000000480,33763
15052020,iqfamrfkkp,JZMGHOB,00000000557,3613
15052020,mqpclwwqhy,5KHDF3E,00000000501,41251
15052020,dpjzmffbsq,UAK14JA,00000000389,40534
15052020,bbwsfcfjci,N98W1UV,00000000480,46146
15052020,fimrejkfty,5CVNYZV,00000000733,9881
15052020,othuvyqrbi,L64QMHE,00000000661,13563
15052020,tcfgbvnvsh,JVOS6XW,00000000774,10736
15052020,whhijhyiuj,5WH0QHI,00000000602,14887
15052020,lendyqsaor,H0MC52R,00000000177,10904
15052020,eeqofmwauu,QKC05WS,00000000212,622
15052020,dtnyxdiqhe,OKJWYWT,00000000740,4030
15052020,krfqoyrxrq,B4L0SLH,00000000360,14838
15052020,uebyjhhdcu,01GG7EY,00000000290,36529
15052020,bjjahzlkps,BV3MOY8,00000000561,6444
15052020,qhjzwpexrv,7ZBWPQO,00000000821,20784
15052020,tarlvgkkbs,ONNDLYP,00000000170,7088
15052020,adajssvqom,H59RG6S,00000000840,16714
15052020,gswbienbrg,6YKL9B2,00000000111,29129
15052020,rlqyafbelx,AKOVMWN,00000000329,41058
15052020,stzyeonwma,RU4TNXA,00000000842,41827
15052020,nhkeibxbhk,KNX37ED,00000000585,25132
15052020,ivqrqvswnh,HZ0I2XP,00000000168,24686
16052020,skxtbmorqg,0IHBN61,00000000539,7258
16052020,eubedwggra,S3BPJHL,00000000324,34964
16052020,lugraxgtdl,UXEF10Z,00000000198,9368
16052020,sufwetkndt,X9KQSIN,00000000460,46604
16052020,jvoocqsaoe,M482FOI,00000000239,3478
16052020,pekvsblwsp,BQ56I3Q,00000000334,34259
16052020,xubillqdah,AYP1C8V,00000000746,40379
16052020,xyqkeucbam,8QEXLPK,00000000555,4039
16052020,hdmlrfgtae,YC96XYN,00000000721,25452
16052020,uoqldgabrm,WHHQASK,00000000171,24524
16052020,hekctgfgxq,LHNO10H,00000000586,6376
16052020,lvpjahvhmr,LB8BL5C,00000000524,28141
16052020,ejuxcmmaek,OGSKED0,00000000517,21638
16052020,hanjxzlwyn,3AI8OMB,00000000595,49728
16052020,pjfnsahhoq,EVPF8W6,00000000306,24038
16052020,dgqmllimnt,BJQ64E2,00000000245,17007
16052020,mnvuswvobz,JNEJDON,00000000154,15809
16052020,fulfkerotr,K8I0MP2,00000000660,15884
16052020,qkleaqhbkl,1YXCKNC,00000000388,12027
16052020,hxebqiqitt,F7DSA19,00000000402,26443
16052020,vubbqzxasd,R9ZHNO0,00000000517,38969
16052020,nrvpsyuklj,3WJSA5K,00000000141,20495
16052020,gnkvbanala,77K4JHP,00000000120,45986
16052020,xfhlcyeynf,246X19K,00000000408,9278
16052020,xccihzaaiz,EHTRXJI,00000000460,3887
16052020,vpvaugersy,UMFGI73,00000000360,44660
16052020,kygemlzuxu,7P2A772,00000000254,14948
16052020,iqfamrfkkp,JZMGHOB,00000000250,6785
16052020,mqpclwwqhy,5KHDF3E,00000000393,208
16052020,dpjzmffbsq,UAK14JA,00000000554,27586
16052020,bbwsfcfjci,N98W1UV,00000000396,1951
16052020,fimrejkfty,5CVNYZV,00000000575,31883
16052020,othuvyqrbi,L64QMHE,00000000277,25448
16052020,tcfgbvnvsh,JVOS6XW,00000000807,35338
16052020,whhijhyiuj,5WH0QHI,00000000763,39861
16052020,lendyqsaor,H0MC52R,00000000620,40560
16052020,eeqofmwauu,QKC05WS,00000000687,36953
16052020,dtnyxdiqhe,OKJWYWT,00000000148,27113
16052020,krfqoyrxrq,B4L0SLH,00000000839,25957
16052020,uebyjhhdcu,01GG7EY,00000000726,24269
16052020,bjjahzlkps,BV3MOY8,00000000215,24778
16052020,qhjzwpexrv,7ZBWPQO,00000000488,12439
16052020,tarlvgkkbs,ONNDLYP,00000000528,30724
16052020,adajssvqom,H59RG6S,00000000714,18660
16052020,gswbienbrg,6YKL9B2,00000000172,6696
16052020,rlqyafbelx,AKOVMWN,00000000722,39526
16052020,stzyeonwma,RU4TNXA,00000000184,3665
16052020,nhkeibxbhk,KNX37ED,00000000763,12399
16052020,ivqrqvswnh,HZ0I2XP,00000000438,36791
17052020,skxtbmorqg,0IHBN61,00000000138,49594
17052020,eubedwggra,S3BPJHL,00000000764,3656
17052020,lugraxgtdl,UXEF10Z,00000000125,4529
17052020,sufwetkndt,X9KQSIN,00000000409,49423
17052020,jvoocqsaoe,M482FOI,00000000368,28531
17052020,pekvsblwsp,BQ56I3Q,00000000640,28485
17052020,xubillqdah,AYP1C8V,00000000660,1627
17052020,xyqkeucbam,8QEXLPK,00000000574,27760
17052020,hdmlrfgtae,YC96XYN,00000000246,37792
17052020,uoqldgabrm,WHHQASK,00000000771,22289
17052020,hekctgfgxq,LHNO10H,00000000116,13871
17052020,lvpjahvhmr,LB8BL5C,00000000593,45857
17052020,ejuxcmmaek,OGSKED0,00000000816,6282
17052020,hanjxzlwyn,3AI8OMB,00000000803,12004
17052020,pjfnsahhoq,EVPF8W6,00000000157,4290
17052020,dgqmllimnt,BJQ64E2,00000000790,29565
17052020,mnvuswvobz,JNEJDON,00000000551,15302
17052020,fulfkerotr,K8I0MP2,00000000828,9774
17052020,qkleaqhbkl,1YXCKNC,00000000520,16508
17052020,hxebqiqitt,F7DSA19,00000000124,15687
17052020,vubbqzxasd,R9ZHNO0,00000000227,15756
17052020,nrvpsyuklj,3WJSA5K,00000000726,16128
17052020,gnkvbanala,77K4JHP,00000000373,5734
17052020,xfhlcyeynf,246X19K,00000000455,17183
17052020,xccihzaaiz,EHTRXJI,00000000824,17746
17052020,vpvaugersy,UMFGI73,00000000780,22960
17052020,kygemlzuxu,7P2A772,00000000408,20219
17052020,iqfamrfkkp,JZMGHOB,00000000750,13520
17052020,mqpclwwqhy,5KHDF3E,00000000549,2974
17052020,dpjzmffbsq,UAK14JA,00000000510,42455
17052020,bbwsfcfjci,N98W1UV,00000000500,34261
17052020,fimrejkfty,5CVNYZV,00000000581,39523
17052020,othuvyqrbi,L64QMHE,00000000428,16174
17052020,tcfgbvnvsh,JVOS6XW,00000000697,29900
17052020,whhijhyiuj,5WH0QHI,00000000133,9111
17052020,lendyqsaor,H0MC52R,00000000578,38929
17052020,eeqofmwauu,QKC05WS,00000000346,3420
17052020,dtnyxdiqhe,OKJWYWT,00000000656,22913
17052020,krfqoyrxrq,B4L0SLH,00000000183,13958
17052020,uebyjhhdcu,01GG7EY,00000000701,28408
17052020,bjjahzlkps,BV3MOY8,00000000406,24402
17052020,qhjzwpexrv,7ZBWPQO,00000000326,40768
17052020,tarlvgkkbs,ONNDLYP,00000000720,20495
17052020,adajssvqom,H59RG6S,00000000809,40301
17052020,gswbienbrg,6YKL9B2,00000000102,31562
17052020,rlqyafbelx,AKOVMWN,00000000138,19661
17052020,stzyeonwma,RU4TNXA,00000000188,39958
17052020,nhkeibxbhk,KNX37ED,00000000435,20351
17052020,ivqrqvswnh,HZ0I2XP,00000000623,20277
18052020,skxtbmorqg,0IHBN61,00000000481,7596
18052020,eubedwggra,S3BPJHL,00000000615,8070
18052020,lugraxgtdl,UXEF10Z,00000000370,4901
18052020,sufwetkndt,X9KQSIN,00000000485,22991
18052020,jvoocqsaoe,M482FOI,00000000620,5984
18052020,pekvsblwsp,BQ56I3Q,00000000887,31520
18052020,xubillqdah,AYP1C8V,00000000315,41269
18052020,xyqkeucbam,8QEXLPK,00000000793,36599
18052020,hdmlrfgtae,YC96XYN,00000000151,18539
18052020,uoqldgabrm,WHHQASK,00000000763,49846
18052020,hekctgfgxq,LHNO10H,00000000587,40216
18052020,lvpjahvhmr,LB8BL5C,00000000636,41432
18052020,ejuxcmmaek,OGSKED0,00000000286,9674
18052020,hanjxzlwyn,3AI8OMB,00000000527,26255
18052020,pjfnsahhoq,EVPF8W6,00000000643,14534
18052020,dgqmllimnt,BJQ64E2,00000000361,41409
18052020,mnvuswvobz,JNEJDON,00000000440,27448
18052020,fulfkerotr,K8I0MP2,00000000199,24640
18052020,qkleaqhbkl,1YXCKNC,00000000249,14815
18052020,hxebqiqitt,F7DSA19,00000000495,27280
18052020,vubbqzxasd,R9ZHNO0,00000000692,15568
18052020,nrvpsyuklj,3WJSA5K,00000000755,45927
18052020,gnkvbanala,77K4JHP,00000000313,15369
18052020,xfhlcyeynf,246X19K,00000000823,38228
18052020,xccihzaaiz,EHTRXJI,00000000562,18715
18052020,vpvaugersy,UMFGI73,00000000554,39155
18052020,kygemlzuxu,7P2A772,00000000715,36080
18052020,iqfamrfkkp,JZMGHOB,00000000238,23476
18052020,mqpclwwqhy,5KHDF3E,00000000473,34467
18052020,dpjzmffbsq,UAK14JA,00000000299,23685
18052020,bbwsfcfjci,N98W1UV,00000000184,9419
18052020,fimrejkfty,5CVNYZV,00000000785,30895
18052020,othuvyqrbi,L64QMHE,00000000699,22803
18052020,tcfgbvnvsh,JVOS6XW,00000000421,5895
18052020,whhijhyiuj,5WH0QHI,00000000799,10665
18052020,lendyqsaor,H0MC52R,00000000552,30621
18052020,eeqofmwauu,QKC05WS,00000000738,9588
18052020,dtnyxdiqhe,OKJWYWT,00000000454,45544
18052020,krfqoyrxrq,B4L0SLH,00000000854,22258
18052020,uebyjhhdcu,01GG7EY,00000000200,9149
18052020,bjjahzlkps,BV3MOY8,00000000455,9176
18052020,qhjzwpexrv,7ZBWPQO,00000000883,28194
18052020,tarlvgkkbs,ONNDLYP,00000000505,39101
18052020,adajssvqom,H59RG6S,00000000523,3000
18052020,gswbienbrg,6YKL9B2,00000000700,42590
18052020,rlqyafbelx,AKOVMWN,00000000411,23680
18052020,stzyeonwma,RU4TNXA,00000000157,2430
18052020,nhkeibxbhk,KNX37ED,00000000242,23754
18052020,ivqrqvswnh,HZ0I2XP,00000000474,45106
19052020,skxtbmorqg,0IHBN61,00000000184,17566
19052020,eubedwggra,S3BPJHL,00000000775,15144
19052020,lugraxgtdl,UXEF10Z,00000000478,10655
19052020,sufwetkndt,X9KQSIN,00000000754,36496
19052020,jvoocqsaoe,M482FOI,00000000177,27440
19052020,pekvsblwsp,BQ56I3Q,00000000772,417
19052020,xubillqdah,AYP1C8V,00000000527,33250
19052020,xyqkeucbam,8QEXLPK,00000000209,23504
19052020,hdmlrfgtae,YC96XYN,00000000151,24985
19052020,uoqldgabrm,WHHQASK,00000000230,6646
19052020,hekctgfgxq,LHNO10H,00000000324,6326
19052020,lvpjahvhmr,LB8BL5C,00000000329,11004
19052020,ejuxcmmaek,OGSKED0,00000000578,15362
19052020,hanjxzlwyn,3AI8OMB,00000000883,983
19052020,pjfnsahhoq,EVPF8W6,00000000510,15292
19052020,dgqmllimnt,BJQ64E2,00000000452,21929
19052020,mnvuswvobz,JNEJDON,00000000437,35672
19052020,fulfkerotr,K8I0MP2,00000000508,13093
19052020,qkleaqhbkl,1YXCKNC,00000000721,45774
19052020,hxebqiqitt,F7DSA19,00000000501,12850
19052020,vubbqzxasd,R9ZHNO0,00000000674,19464
19052020,nrvpsyuklj,3WJSA5K,00000000378,6343
19052020,gnkvbanala,77K4JHP,00000000735,49606
19052020,xfhlcyeynf,246X19K,00000000884,22038
19052020,xccihzaaiz,EHTRXJI,00000000223,35334
19052020,vpvaugersy,UMFGI73,00000000565,2920
19052020,kygemlzuxu,7P2A772,00000000588,26018
19052020,iqfamrfkkp,JZMGHOB,00000000260,3457
19052020,mqpclwwqhy,5KHDF3E,00000000226,49044
19052020,dpjzmffbsq,UAK14JA,00000000700,31957
19052020,bbwsfcfjci,N98W1UV,00000000641,42166
19052020,fimrejkfty,5CVNYZV,00000000808,26696
19052020,othuvyqrbi,L64QMHE,00000000173,20591
19052020,tcfgbvnvsh,JVOS6XW,00000000553,48342
19052020,whhijhyiuj,5WH0QHI,00000000389,14579
19052020,lendyqsaor,H0MC52R,00000000742,18811
19052020,eeqofmwauu,QKC05WS,00000000440,41700
19052020,dtnyxdiqhe,OKJWYWT,00000000841,38542
19052020,krfqoyrxrq,B4L0SLH,00000000461,20185
19052020,uebyjhhdcu,01GG7EY,00000000475,27580
19052020,bjjahzlkps,BV3MOY8,00000000157,37980
19052020,qhjzwpexrv,7ZBWPQO,00000000439,38606
19052020,tarlvgkkbs,ONNDLYP,00000000863,9702
19052020,adajssvqom,H59RG6S,00000000837,10724
19052020,gswbienbrg,6YKL9B2,00000000222,2074
19052020,rlqyafbelx,AKOVMWN,00000000208,35957
19052020,stzyeonwma,RU4TNXA,00000000505,43769
19052020,nhkeibxbhk,KNX37ED,00000000506,37107
19052020,ivqrqvswnh,HZ0I2XP,00000000399,49025
20052020,skxtbmorqg,0IHBN61,00000000492,11992
20052020,eubedwggra,S3BPJHL,00000000415,29996
20052020,lugraxgtdl,UXEF10Z,00000000408,38685
20052020,sufwetkndt,X9KQSIN,00000000322,32254
20052020,jvoocqsaoe,M482FOI,00000000238,8303
20052020,pekvsblwsp,BQ56I3Q,00000000891,40061
20052020,xubillqdah,AYP1C8V,00000000234,11796
20052020,xyqkeucbam,8QEXLPK,00000000275,30111
20052020,hdmlrfgtae,YC96XYN,00000000294,13618
20052020,uoqldgabrm,WHHQASK,00000000900,47123
20052020,hekctgfgxq,LHNO10H,00000000286,46800
20052020,lvpjahvhmr,LB8BL5C,00000000225,20104
20052020,ejuxcmmaek,OGSKED0,00000000274,20639
20052020,hanjxzlwyn,3AI8OMB,00000000813,27898
20052020,pjfnsahhoq,EVPF8W6,00000000213,5643
20052020,dgqmllimnt,BJQ64E2,00000000137,29803
20052020,mnvuswvobz,JNEJDON,00000000646,45287
20052020,fulfkerotr,K8I0MP2,00000000490,36206
20052020,qkleaqhbkl,1YXCKNC,00000000623,19783
20052020,hxebqiqitt,F7DSA19,00000000800,11815
20052020,vubbqzxasd,R9ZHNO0,00000000336,31908
20052020,nrvpsyuklj,3WJSA5K,00000000385,15856
20052020,gnkvbanala,77K4JHP,00000000522,6357
20052020,xfhlcyeynf,246X19K,00000000463,18494
20052020,xccihzaaiz,EHTRXJI,00000000134,37429
20052020,vpvaugersy,UMFGI73,00000000413,31876
20052020,kygemlzuxu,7P2A772,00000000836,26956
20052020,iqfamrfkkp,JZMGHOB,00000000607,11984
20052020,mqpclwwqhy,5KHDF3E,00000000322,48930
20052020,dpjzmffbsq,UAK14JA,00000000599,16730
